,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
2581,2016-01-18,Ireland,53.35193230143548,-6.296249067695509,2.0,1.0,1.0,1.0,49.0,15.0,1.0,15.0,1.0,4.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1
2582,2016-04-30,Ireland,53.33991804632023,-6.242198554237706,6.0,1.0,2.0,4.0,50.0,40.0,1.0,35.0,1.0,1125.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,4
2583,2014-06-29,Ireland,53.339794229451066,-6.22329390977773,4.0,1.0,2.0,2.0,160.0,77.0,2.0,15.0,1.0,1125.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,6
2584,2013-03-17,Ireland,53.36181067727419,-6.274754354194902,6.0,2.0,3.0,4.0,165.0,80.0,1.0,0.0,7.0,365.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,3
2585,2016-01-27,Ireland,53.344470608012685,-6.27659986586355,4.0,1.0,1.0,2.0,120.0,40.0,2.0,20.0,1.0,90.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
2586,2013-06-25,Ireland,53.33556416301248,-6.268770119676876,3.0,1.0,1.0,2.0,75.0,0.0,1.0,0.0,3.0,1125.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,6
2587,2012-04-10,Ireland,53.35592785968949,-6.257507437872339,3.0,1.0,1.0,1.0,110.0,20.0,1.0,20.0,2.0,1125.0,254.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4
2588,2015-08-20,Ireland,53.34230916549709,-6.235595741498466,4.0,2.0,2.0,2.0,200.0,30.0,1.0,0.0,2.0,1125.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,8
2589,2016-05-18,Ireland,53.33644555495701,-6.29158712756987,6.0,1.0,3.0,3.0,220.0,70.0,1.0,0.0,2.0,1125.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5
2590,2016-10-23,Ireland,53.34982338567068,-6.26752078366961,4.0,1.0,2.0,2.0,40.0,30.0,1.0,0.0,1.0,1125.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,10
