,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
84646,2015-07-20,Germany,52.46124759183519,13.47933519520853,2.0,1.0,1.0,1.0,20.0,0.0,1.0,15.0,1.0,1125.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7
84648,2015-08-03,Germany,52.42192827362399,13.547213461348337,3.0,1.0,1.0,2.0,50.0,0.0,1.0,0.0,3.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8
84649,2015-12-22,Germany,52.41051633084089,13.527766831819592,1.0,2.0,1.0,1.0,23.0,10.0,1.0,0.0,1.0,1125.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,12
84651,2013-08-14,Germany,52.48295520363664,13.429856210282397,2.0,1.0,1.0,1.0,25.0,5.0,1.0,5.0,4.0,1125.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,8
84652,2015-03-19,Germany,52.46938696420276,13.437885999407394,2.0,1.0,1.0,1.0,21.0,0.0,1.0,0.0,1.0,1125.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
84654,2014-08-26,Germany,52.46803735455312,13.432972727876482,2.0,1.0,1.0,1.0,34.0,0.0,1.0,0.0,3.0,14.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,8
84656,2014-07-24,Germany,52.4815427971528,13.425640384802238,2.0,1.0,0.0,2.0,45.0,20.0,2.0,15.0,3.0,1125.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,7
84657,2014-02-23,Germany,52.47166762698888,13.433102490365068,2.0,1.0,1.0,1.0,19.0,5.0,1.0,0.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,2
84658,2016-12-21,Germany,52.47329962672816,13.440192857062147,7.0,2.0,3.0,3.0,100.0,0.0,1.0,0.0,1.0,1125.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,12
84659,2012-10-23,Germany,52.48052544517622,13.428577363028474,4.0,1.0,2.0,2.0,21.0,5.0,1.0,5.0,3.0,30.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,10
